n,d,m,ncu_total_flops_fwd,theoretical_total_flops_fwd,percent_diff_fwd,ncu_total_flops_bwd,theoretical_total_flops_bwd,percent_diff_bwd,omega_fwd,rho_fwd,kappa_fwd,omega_bwd,rho_bwd,kappa_bwd
4,512,240,553549791.0,503808000,9.873164181592987,954929632.0,881664000,8.30992668408827,0.08125000000000004,3.0,14.999932861328125,0.07857142857142851,4.00531994047619,0.7142857142857142
4,512,256,554172395.0,537395200,3.121947311773533,951396848.0,940441600,1.1649046575566202,0.013671875,3.0,14.999959945678711,0.0107421875,0.22598702566964285,0.7142857142857142
4,640,16,115097580.0,52469760,119.35983698038642,404750816.0,91822080,340.799006077841,1.1765625000000002,8.0,14.99951171875,3.40625,4.9209821428571425,0.7142857142857142
4,640,32,116080615.0,104939520,10.616681875426913,265957856.0,183644160,44.82238694658191,0.08828125000000009,8.0,14.99969482421875,0.4441964285714286,4.8890625,0.7142857142857142
4,640,48,231178206.0,157409280,46.86440723189891,318857696.0,275466240,15.752005036987473,0.45104166666666656,8.0,14.999723307291667,0.15327380952380953,4.878422619047619,0.7142857142857142
4,640,64,232161275.0,209879040,10.616703316348312,371757536.0,367288320,1.216814082190253,0.08828125000000009,8.0,14.999969482421875,0.0078125,4.873102678571429,0.7142857142857142
4,640,80,325754825.0,262348800,24.168597302522443,503914976.0,459110400,9.758998271439722,0.22625000000000006,5.0,14.9997314453125,0.09330357142857149,4.869910714285714,0.7142857142857142
4,640,96,326614981.0,314818560,3.7470538585780964,556814816.0,550932480,1.0677054291662018,0.02187500000000009,5.0,14.999759928385417,0.006324404761904656,4.867782738095238,0.7142857142857142
4,640,112,453017538.0,367288320,23.341122854110907,688972256.0,642754560,7.190566800490688,0.21875,4.0,14.999783761160714,0.06760204081632648,4.866262755102041,0.7142857142857142
4,640,128,453836651.0,419758080,8.11862180234863,741872096.0,734576640,0.9931511026541764,0.06640625,4.0,14.999545288085937,0.005580357142857206,4.865122767857143,0.7142857142857142
4,640,144,537026411.0,472227840,13.721887087385614,952642016.0,826398720,15.276317949766426,0.12326388888888884,3.0,14.999595811631945,0.14885912698412707,4.435664682539683,0.7142857142857142
4,640,160,643809158.0,524697600,22.70099158067428,1005511136.0,918220800,9.506464676034348,0.213125,3.0,14.9997021484375,0.09111607142857148,4.434955357142857,0.7142857142857142
4,640,176,644587380.0,577167360,11.681190703507557,1058380256.0,1010042880,4.78567563388992,0.10284090909090904,3.0,14.999689275568182,0.04387175324675319,4.434375,0.7142857142857142
4,640,192,645365608.0,629637120,2.4980242587984645,1111249376.0,1101864960,0.8516847654362291,0.010937500000000044,3.0,14.999690755208333,0.004501488095238093,4.433891369047619,0.7142857142857142
4,640,208,851967864.0,682106880,24.902400046162853,1317610449.0,1193687040,10.381566092901537,0.23750000000000004,0.0,14.999744591346154,0.10315934065934074,0.22961989182692308,0.7142857142857142
4,640,224,852623221.0,734576640,16.070015648741567,1370176946.0,1285509120,6.58632635760686,0.14910714285714288,0.0,14.999757603236608,0.06517857142857153,0.22798349808673468,0.7142857142857142
4,640,240,853278572.0,787046400,8.415281741965911,1422743443.0,1377331200,3.2971185870181405,0.07250000000000001,0.0,14.999759114583334,0.032261904761904825,0.22656529017857144,0.7142857142857142
4,640,256,853933932.0,839516160,1.7173906455832846,1475309940.0,1469153280,0.419061787753011,0.005468749999999911,0.0,14.999774169921874,0.0034598214285714857,0.22532435825892858,0.7142857142857142
4,768,16,161808341.0,75546624,114.18341738209241,468668896.0,132206592,254.49737332310934,1.12890625,6.0,14.999125162760416,2.5424107142857144,5.767485119047619,0.7142857142857142
4,768,32,162889633.0,151093248,7.807354171114252,268767712.0,264413184,1.6468649309105556,0.064453125,6.0,14.999033610026041,0.01227678571428581,5.740885416666667,0.7142857142857142
4,768,48,324697989.0,226639872,43.2660485265364,458777056.0,396619776,15.671755106835622,0.41927083333333326,6.0,14.999165852864584,0.1529017857142858,5.303447420634921,0.7142857142857142
4,768,64,325779299.0,302186496,7.807365091522819,534876640.0,528826368,1.1440942369953837,0.064453125,6.0,14.999201456705729,0.007533482142857206,5.299014136904762,0.7142857142857142
4,768,80,464092995.0,377733120,22.862669548277896,725438944.0,661032960,9.743233378256964,0.2164062499999999,4.0,14.99923095703125,0.09330357142857149,5.724925595238095,0.7142857142857142
4,768,96,465075994.0,453279744,2.6024216074389592,801575392.0,793239552,1.0508603585112206,0.013671875,4.0,14.999220106336805,0.006324404761904656,5.723152281746032,0.7142857142857142
4,768,112,616021844.0,528826368,16.48848871318005,991289824.0,925446144,7.114804078755771,0.15327380952380953,3.0,14.999500093005953,0.06728316326530615,5.293314200680272,0.7142857142857142
4,768,128,616955566.0,604372992,2.08192195325631,1067389408.0,1057652736,0.9205925223456332,0.00911458333333326,3.0,14.999140421549479,0.0053013392857141906,5.292364211309524,0.7142857142857142
4,768,144,770260698.0,679919616,13.287023917839136,1368506848.0,1189859328,15.014171490362935,0.12123842592592582,3.0,14.999335394965279,0.1474454365079365,3.5773396164021163,0.7142857142857142
4,768,160,771194444.0,755466240,2.081920166280362,1444458976.0,1322065920,9.257712051150975,0.00911458333333326,3.0,14.999112955729167,0.08984375,3.576748511904762,0.7142857142857142
4,768,176,918748703.0,831012864,10.557699260838397,1520487377.0,1454272512,4.553126353804038,0.09588068181818188,0.0,14.999110366358902,0.04271509740259738,3.6568767332927488,0.7142857142857142
4,768,192,919535122.0,906559488,1.4313053000665301,1596444082.0,1586479104,0.6281190829980198,0.004557291666666741,0.0,14.99916246202257,0.003441220238095344,3.6541903056795637,0.7142857142857142
4,768,208,1223687689.0,982106112,24.598317233565897,1896096116.0,1718685696,10.322446996149317,0.23637820512820507,0.0,14.999212802984776,0.1026785714285714,0.22743890224358973,0.7142857142857142
4,768,224,1224474192.0,1057652736,15.772800496967655,1971757909.0,1850892288,6.530127213972162,0.14806547619047628,0.0,14.999372209821429,0.0647321428571428,0.225198135894983,0.7142857142857142
4,768,240,1225260373.0,1133199360,8.12399091012547,2047424279.0,1983098880,3.243680869811192,0.07152777777777786,0.0,14.999073621961806,0.03184523809523809,0.2268035404265873,0.7142857142857142
4,768,256,1226046807.0,1208745984,1.4313034524216461,2123086072.0,2115305472,0.36782394330231283,0.004557291666666741,0.0,14.999134063720703,0.003069196428571397,0.22488257998511904,0.7142857142857142
4,896,16,229777318.0,102817792,123.4801132473259,637870560.0,179931136,254.5081602774964,1.2209821428571428,11.0,14.998430524553571,2.5424107142857144,6.61702806122449,0.7142857142857142
4,896,32,231325467.0,205635584,12.4929170818996,365744608.0,359862272,1.6346075867603036,0.1104910714285714,11.0,14.998003278459821,0.01227678571428581,6.5942283163265305,0.7142857142857142
4,896,48,452214393.0,308453376,46.60704929356974,637239776.0,539793408,18.052530200591114,0.45461309523809534,6.0,14.99772716703869,0.1775085034013606,4.87234268707483,0.7142857142857142
4,896,64,453475999.0,411271168,10.262044676080965,740659680.0,719724544,2.9087706087733474,0.0909598214285714,6.0,14.998461042131696,0.02598852040816335,4.868542729591836,0.7142857142857142
4,896,80,673562197.0,514088960,31.02055274635736,1007380960.0,899655680,11.974056563506608,0.2997767857142857,4.0,14.9985107421875,0.11597576530612241,6.151977040816327,0.7142857142857142
4,896,96,674708918.0,616906752,9.369676342916733,1110929888.0,1079586816,2.9032470140872855,0.0831473214285714,4.0,14.998296828497024,0.025217899659863985,6.15045705782313,0.7142857142857142
4,896,112,836132111.0,719724544,16.17390541568081,1374683616.0,1259517952,9.143630213219858,0.1517857142857142,3.0,14.998124103156888,0.0883746355685131,4.863657069970846,0.7142857142857142
4,896,128,837221519.0,822542336,1.7846112421865665,1478103520.0,1439449088,2.6853629157323833,0.0078125,3.0,14.998079572405134,0.023756377551020336,4.862842793367347,0.7142857142857142
4,896,144,1045437529.0,925360128,12.976288621763482,1860387296.0,1619380224,14.882673533254165,0.11979166666666674,3.0,14.998188321552579,0.14675453514739223,3.1479237528344672,0.7142857142857142
4,896,160,1046526965.0,1028177920,1.7846176856239042,1963716018.0,1799311360,9.137087757840865,0.0078125,3.0,14.998195103236608,0.08922193877551021,3.2279834980867346,0.7142857142857142
4,896,176,1248033796.0,1130995712,10.348234105418076,2066973044.0,1979242496,4.43253154564442,0.09517045454545459,0.0,14.998382964691558,0.04214981447124311,3.228537366651206,0.7142857142857142
4,896,192,1248951206.0,1233813504,1.2269035758584144,2170225493.0,2159173632,0.5118560562340175,0.00390625,0.0,14.998381115141369,0.0029230442176870763,3.225198135894983,0.7142857142857142
4,896,208,1662515833.0,1336631296,24.381034468910116,2579570455.0,2339104768,10.280244403315244,0.23557692307692313,0.0,14.998101873712224,0.10233516483516492,0.2258810525412088,0.7142857142857142
4,896,224,1663433359.0,1439449088,15.560416333391014,2682526425.0,2519035904,6.49020209439619,0.1473214285714286,0.0,14.998264857700892,0.06441326530612246,0.2264664096665452,0.7142857142857142
4,896,240,1664350641.0,1542266880,7.9158647950736,2785482395.0,2698967040,3.2054987599996774,0.0708333333333333,0.0,14.99812244233631,0.03154761904761916,0.22697371917517006,0.7142857142857142
4,896,256,1665268067.0,1645084672,1.2268909523946985,2888433788.0,2878898176,0.33122435796770605,0.00390625,0.0,14.998154776436943,0.002790178571428603,0.2245670240752551,0.7142857142857142
4,1024,16,277413665.0,134283264,106.588413728162,342364640.0,234995712,45.689739223837414,1.0546875,9.0,14.996597290039062,0.453125,7.468470982142857,0.7142857142857142
4,1024,32,279051774.0,268566528,3.904152195764321,477630944.0,469991424,1.625459446681308,0.02734375,9.0,14.996078491210938,0.01227678571428581,7.448521205357143,0.7142857142857142
4,1024,48,548339014.0,402849792,36.11500487010304,813044192.0,704987136,15.32752166416835,0.3515625,5.0,14.996449788411459,0.15104166666666674,4.013299851190476,0.7142857142857142
4,1024,64,549715135.0,537133056,2.3424510667241454,947917280.0,939982848,0.8441039128407586,0.013671875,5.0,14.996822357177734,0.006138392857142794,4.009974888392857,0.7142857142857142
4,1024,80,817036201.0,671416320,21.688463128212316,1487016416.0,1174978560,26.556897855225547,0.20820312500000004,3.0,14.996609497070313,0.2633928571428572,4.007979910714286,0.7142857142857142
4,1024,96,818281047.0,805699584,1.561557589186989,1621889504.0,1409974272,15.029723322497619,0.0068359375,3.0,14.996315002441406,0.14806547619047628,4.006649925595238,0.7142857142857142
4,1024,112,1089796595.0,939982848,15.937923475812187,1756762592.0,1644969984,6.7960272276919556,0.1506696428571428,3.0,14.99662344796317,0.06568877551020402,4.00569993622449,0.7142857142857142
4,1024,128,1091041441.0,1074266112,1.5615617780932105,1891707376.0,1879965696,0.6245688431965941,0.0068359375,3.0,14.996400833129883,0.00390625,4.0831298828125,0.7142857142857142
4,1024,144,1362557052.0,1208549376,12.74318443733986,2426244530.0,2114961408,14.718146667950926,0.11870659722222232,3.0,14.99673800998264,0.14679439484126977,0.2256188771081349,0.7142857142857142
4,1024,160,1363801809.0,1342832640,1.5615623552314009,2560684404.0,2349957120,8.967282092364307,0.0068359375,3.0,14.996412658691407,0.08925781250000009,0.22532435825892858,0.7142857142857142
4,1024,176,1627649441.0,1477115904,10.191044358290249,2695124278.0,2584952832,4.2620292577934356,0.09463778409090917,0.0,14.99631708318537,0.042182426948051965,0.2250833882913961,0.7142857142857142
4,1024,192,1628697350.0,1611399168,1.073488328870727,2829564152.0,2819948544,0.3409852289843768,0.00341796875,0.0,14.995775858561197,0.002952938988095344,0.22488257998511904,0.7142857142857142
4,1024,208,2168452296.0,1745682432,24.218028219235695,3166018746.0,3054944256,3.6358925300141385,0.23497596153846145,0.0,14.996628981370192,0.035918183379120894,0.22471266526442307,0.7142857142857142
4,1024,224,2169500374.0,1879965696,15.401061764905736,3300458620.0,3289939968,0.31972170016203777,0.1467633928571428,0.0,14.996326991489955,0.0027403539540815647,0.2245670240752551,0.7142857142857142
4,1024,240,2170549182.0,2014248960,7.7597270796158195,3636913214.0,3524935680,3.1767255963093204,0.0703125,0.0,14.996807861328126,0.03132440476190479,0.22444080171130953,0.7142857142857142
4,1024,256,2171597416.0,2148532224,1.0735325140741292,3771353088.0,3759931392,0.3037740535452834,0.00341796875,0.0,14.996681213378906,0.002580915178571397,0.22433035714285715,0.7142857142857142
4,1152,16,405356152.0,169943040,138.52471510454328,432769504.0,297400320,45.5174977619392,1.3758680555555554,8.0,14.994683159722221,0.4520089285714286,7.03546626984127,0.7142857142857142
4,1152,32,407125192.0,339886080,19.782837826132806,603763168.0,594800640,1.5068120975794512,0.18793402777777768,8.0,14.99441189236111,0.01171875,7.017733134920635,0.7142857142857142
4,1152,48,690092712.0,509829120,35.357649245300074,1028123104.0,892200960,15.23447632246439,0.34548611111111116,4.0,14.993815104166666,0.15054563492063489,3.5832506613756614,0.7142857142857142
4,1152,64,691567192.0,679772160,1.7351449050222945,1198674400.0,1189601280,0.7627026090624247,0.00911458333333326,4.0,14.99509006076389,0.005766369047619069,3.580295138888889,0.7142857142857142
4,1152,80,1032411257.0,849715200,21.500857816830862,1880381920.0,1487001600,26.454599645353444,0.20729166666666665,3.0,14.994772677951389,0.2627976190476191,3.5785218253968254,0.7142857142857142
4,1152,96,1033811329.0,1019658240,1.3880228143892603,2050933216.0,1784401920,14.936729949270621,0.0060763888888888395,3.0,14.993925871672454,0.14756944444444442,3.5773396164021163,0.7142857142857142
4,1152,112,1377014874.0,1189601280,15.754320136575508,2221484512.0,2081802240,6.709680166354322,0.1498015873015872,3.0,14.994222005208334,0.06526360544217691,3.5764951814058956,0.7142857142857142
4,1152,128,1378415699.0,1359544320,1.3880664809809216,2392116658.0,2379202560,0.542791026586656,0.0060763888888888395,3.0,14.994932386610243,0.003534226190476275,3.6541903056795637,0.7142857142857142
4,1152,144,2055237810.0,1529487360,34.374291919614166,3069856597.0,2676602880,14.692269814788514,0.3373842592592593,0.0,14.994095413773149,0.14657738095238093,0.22824780230379188,0.7142857142857142
4,1152,160,2056417637.0,1699430400,21.006287577296487,3239974679.0,2974003200,8.943214284369297,0.2036458333333333,0.0,14.994928656684028,0.08906250000000004,0.2268035404265873,0.7142857142857142
4,1152,176,2057596723.0,1869373440,10.06878984008674,3410092761.0,3271403520,4.239441577662666,0.09422348484848486,0.0,14.994696723090279,0.04200487012987009,0.22562187161796537,0.7142857142857142
4,1152,192,2058775950.0,2039316480,0.9542153064932816,3596136091.0,3568803840,0.7658658818300307,0.0030381944444444198,0.0,14.99466281467014,0.0072544642857141906,0.22463714761078044,0.7142857142857142
4,1152,208,2400725680.0,2209259520,8.666530946984444,4021836862.0,3866204160,4.02546517357221,0.08019497863247871,0.0,14.994307558760683,0.03986378205128216,0.2265326903998779,0.7142857142857142
4,1152,224,2401904727.0,2379202560,0.9541922735658119,4191954944.0,4163604480,0.6809115547882204,0.0030381944444444198,0.0,14.994131905691964,0.006404124149659962,0.2256235827664399,0.7142857142857142
4,1152,240,2743854829.0,2549145600,7.638215290644834,4617651138.0,4461004800,3.5114586292307957,0.06990740740740731,0.0,14.994195782696758,0.03472222222222232,0.224835689484127,0.7142857142857142
4,1152,256,2745034544.0,2719088640,0.9542132469796939,4787769220.0,4758405120,0.6170996218161433,0.0030381944444444198,0.0,14.994615342881945,0.005766369047619069,0.22414628286210317,0.7142857142857142
4,1280,16,450395487.0,209797120,114.68144414947163,547516896.0,367144960,49.12826149104703,1.13828125,8.0,14.99178466796875,0.48861607142857144,6.603348214285714,0.7142857142857142
4,1280,32,452360950.0,419594240,7.809141993941575,758419936.0,734289920,3.2861701274613715,0.06914062499999996,8.0,14.99212646484375,0.03002232142857153,6.587388392857143,0.7142857142857142
4,1280,48,892598363.0,629391360,41.819290782765115,1268842976.0,1101434880,15.199091570443093,0.41093749999999996,4.0,14.992036946614583,0.15037202380952386,3.5820684523809523,0.7142857142857142
4,1280,64,894236107.0,839188480,6.559626152160717,1479315936.0,1468579840,0.7310529334244436,0.05820312499999991,4.0,14.992025756835938,0.005636160714285632,3.579408482142857,0.7142857142857142
4,1280,80,1272951575.0,1048985600,21.350719685761177,2320654816.0,1835724800,26.416269802532494,0.20656249999999998,3.0,14.99193115234375,0.26258928571428575,3.5778125,0.7142857142857142
4,1280,96,1274507098.0,1258782720,1.2491733283405735,2531127776.0,2202869760,14.901381005838493,0.005468749999999911,3.0,14.991328938802083,0.1473958333333334,3.576748511904762,0.7142857142857142
4,1280,112,1697787173.0,1468579840,15.607413826407967,2741681586.0,2570014720,6.679606333149718,0.14910714285714288,3.0,14.991582380022322,0.06511479591836733,3.6565549266581634,0.7142857142857142
4,1280,128,1699342621.0,1678376960,1.2491628221588553,2952163700.0,2937159680,0.5108343309411084,0.005468749999999911,3.0,14.991059875488281,0.003404017857142838,3.653895786830357,0.7142857142857142
4,1280,144,2535253820.0,1888174080,34.27013149126589,3789092631.0,3304304640,14.67140726467642,0.3369791666666666,0.0,14.991400824652779,0.1464037698412699,0.2268035404265873,0.7142857142857142
4,1280,160,2536564376.0,2097971200,20.905586120533968,3999083225.0,3671449600,8.923821942156035,0.20328125000000008,0.0,14.992060546875,0.08890624999999996,0.22479422433035715,0.7142857142857142
4,1280,176,2537874071.0,2307768320,9.970920781164029,4209078396.0,4038594560,4.221365464326283,0.09389204545454555,0.0,14.991644841974432,0.04186282467532476,0.22605265827922078,0.7142857142857142
4,1280,192,2539184009.0,2517565440,0.8587093172044815,4419068990.0,4405739520,0.3025478455884746,0.0027343749999999556,0.0,14.991545613606771,0.002659970238095166,0.22444080171130953,0.7142857142857142
4,1280,208,2961071387.0,2727362560,8.569041403868212,4944497121.0,4772884480,3.5955749970298885,0.07986778846153841,0.0,14.991611891526443,0.035602678571428514,0.2255328167925824,0.7142857142857142
4,1280,224,2962380477.0,2937159680,0.8586798045654773,5174148515.0,5140029440,0.6637914315136685,0.0027343749999999556,0.0,14.990789794921875,0.006273915816326525,0.22418835698341838,0.7142857142857142
4,1280,240,3384268251.0,3146956800,7.540982164102157,5699576646.0,5507174400,3.493665390367881,0.06958333333333333,0.0,14.991219889322917,0.03458333333333341,0.22515159970238094,0.7142857142857142
4,1280,256,3385578890.0,3356753920,0.8587156129693296,5909567240.0,5874319360,0.6000334309369247,0.0027343749999999556,0.0,14.991706848144531,0.005636160714285632,0.2239990234375,0.7142857142857142
4,1408,16,563289282.0,253845504,121.90240643379684,645116384.0,444229632,45.22137595719864,1.211647727272727,7.0,14.990789240056818,0.4500811688311688,5.743303571428571,0.7142857142857142
4,1408,32,565360600.0,507691008,11.359191140135378,900043232.0,888459264,1.3038265758912724,0.10582386363636354,7.0,14.988414417613637,0.010754870129870087,5.728794642857143,0.7142857142857142
4,1408,48,1051063190.0,761536512,38.01875201487385,1547362784.0,1332688896,16.108327205571616,0.3735795454545454,4.0,14.988244258996213,0.15976731601731609,3.152529761904762,0.7142857142857142
4,1408,64,1052864329.0,1015382016,3.6914493667770456,1801884128.0,1776918528,1.404994072975303,0.03018465909090917,4.0,14.988128662109375,0.012682629870129913,3.150111607142857,0.7142857142857142
4,1408,80,1538657032.0,1269227520,21.22783407658857,2832269792.0,2221148160,27.513771616207716,0.20596590909090917,3.0,14.9880859375,0.2738636363636364,3.148660714285714,0.7142857142857142
4,1408,96,1540368048.0,1523073024,1.1355347857569305,3086867409.0,2665377792,15.813503746638855,0.004971590909090828,3.0,14.988014914772727,0.15679112554112562,3.2283053047213204,0.7142857142857142
4,1408,112,2045174552.0,1776918528,15.096698006854256,3341402484.0,3109607424,7.454158303424478,0.14569805194805197,0.0,14.98826856737013,0.07316790352504632,3.228537366651206,0.7142857142857142
4,1408,128,2046615221.0,2030764032,0.780552971700456,3595932982.0,3553837056,1.1845204306407007,0.002485795454545414,0.0,14.988177212801846,0.01045048701298712,3.225083388291396,0.7142857142857142
4,1408,144,2556828312.0,2284609536,11.915330462841943,4583957209.0,3998066688,14.65434588068582,0.11387310606060597,0.0,14.988192471590908,0.14626172438672436,0.22562187161796537,0.7142857142857142
4,1408,160,2558268528.0,2538455040,0.7805333436199051,4838019196.0,4442296320,8.908070229768013,0.002485795454545414,0.0,14.987624289772727,0.08877840909090917,0.22605265827922078,0.7142857142857142
4,1408,176,3068481417.0,2792300544,9.890800386564692,5115870751.0,4886525952,4.693412073379694,0.09362086776859502,0.0,14.98748325316374,0.046616735537190035,0.2264051200929752,0.7142857142857142
4,1408,192,3069922650.0,3046146048,0.7805470133518694,5369928161.0,5330755584,0.7348409879750359,0.002485795454545414,0.0,14.988009366122158,0.00701772186147176,0.22428015506628787,0.7142857142857142
4,1408,208,3580136338.0,3299991552,8.48925767189358,6005569412.0,5774985216,3.992810152329921,0.0796000874125875,0.0,14.988542463395978,0.039608828671328755,0.22471473838661338,0.7142857142857142
4,1408,224,3581576939.0,3553837056,0.7805614765923584,6259631399.0,6219214848,0.649865810842623,0.002485795454545414,0.0,14.988416795606737,0.006167381725417531,0.22508723837546382,0.7142857142857142
4,1408,240,4091789350.0,3807682560,7.461409545652882,6895002314.0,6663444480,3.475047097563571,0.06931818181818183,0.0,14.987906901041667,0.03382034632034636,1.9396957859848485,0.7142857142857142
4,1408,256,4093230655.0,4061528064,0.7805582160320633,7149330060.0,7107674112,0.5860700328068165,0.002485795454545414,0.0,14.988324945623225,0.004920860389610482,1.938164252739448,0.7142857142857142
4,1536,16,638187999.0,302088192,111.25883629374033,779039200.0,528654336,47.36268047936715,1.1061197916666665,6.0,14.984039306640625,0.4718191964285714,5.312313988095238,0.7142857142857142
4,1536,32,619901745.0,604176384,2.6027765097154143,1082233312.0,1057308672,2.3573664588272667,0.01822916666666674,9.0,14.983322143554688,0.021623883928571397,5.299014136904762,0.7142857142857142
4,1536,48,1219063491.0,906264576,34.51518720731726,1851830752.0,1585963008,16.763804871796857,0.3394097222222223,3.0,14.985036214192709,0.1657366071428572,5.294580853174603,0.7142857142857142
4,1536,64,1220929263.0,1208352768,1.0407966392807566,2155024864.0,2114617344,1.9108667634194907,0.004557291666666741,3.0,14.983680725097656,0.01715959821428581,5.292364211309524,0.7142857142857142
4,1536,80,1829527572.0,1510440960,21.125394533792306,3356963296.0,2643271680,27.000312582322223,0.2054687500000001,3.0,14.9833740234375,0.2689732142857142,2.7196056547619047,0.7142857142857142
4,1536,96,1831394662.0,1812529152,1.0408389834272855,3659795890.0,3171926016,15.38087179647509,0.004557291666666741,3.0,14.984981960720486,0.15271577380952372,2.7970474485367065,0.7142857142857142
4,1536,112,2439500816.0,2114617344,15.36370033669789,3962561365.0,3700580352,7.079457492617634,0.14880952380952372,0.0,14.983654203869047,0.0696747448979591,2.7966267073235542,0.7142857142857142
4,1536,128,2441072179.0,2416705536,1.008258666065306,4265326840.0,4229234688,0.8533967647245402,0.005208333333333259,0.0,14.98378880818685,0.0073939732142858094,2.7963111514136907,0.7142857142857142
4,1536,144,3040921548.0,2718793728,11.848189021568906,5000433307.0,4757889024,5.097728883051813,0.11364293981481488,0.0,14.98373752170139,0.05068824404761907,0.22463714761078044,0.7142857142857142
4,1536,160,3042493458.0,3020881920,0.7154049238707086,5302756414.0,5286543360,0.30668534987671037,0.0022786458333332593,0.0,14.984393310546874,0.0027622767857142794,0.22444080171130953,0.7142857142857142
4,1536,176,3649420334.0,3322970112,9.824049299183104,6058801633.0,5815197696,4.1890912353257335,0.09339488636363646,0.0,14.983944054805871,0.04104099025974017,1.9385658693520023,0.7142857142857142
4,1536,192,3650991482.0,3625058304,0.715386507615189,6418042756.0,6343852032,1.1694901398355944,0.0022786458333332593,0.0,14.983827379014757,0.010835193452380931,1.9384319971478174,0.7142857142857142
4,1536,208,4257918360.0,3927146496,8.422702446595972,7325377831.0,6872506368,6.589611398669278,0.0793770032051282,0.0,14.983492337740385,0.06561212225274726,0.2240330063816392,0.7142857142857142
4,1536,224,4259490266.0,4229234688,0.715391323301281,7778695882.0,7401160704,5.101026624053156,0.0022786458333332593,0.0,14.983975365048362,0.05072146045918369,0.2239359122555272,0.7142857142857142
4,1536,240,4866418084.0,4531322880,7.395085560532822,8230465645.0,7929815040,3.791394925145694,0.06909722222222214,0.0,14.984312608506944,0.03720238095238093,1.5095660497271826,0.7142857142857142
4,1536,256,4867989700.0,4833411072,0.7154083831254152,8504698384.0,8458469376,0.5465410577848736,0.0022786458333332593,0.0,14.98449961344401,0.004743303571428603,1.509492420014881,0.7142857142857142
4,1664,16,759527264.0,354525184,114.2378872582434,1431177696.0,620419072,130.67919098399346,1.1364182692307692,6.0,14.979266826923077,1.306146978021978,2.7388392857142856,0.7142857142857142
4,1664,32,761868128.0,709050368,7.449084350521062,1786421728.0,1240838144,43.968956518474016,0.06820913461538458,6.0,14.980018028846153,0.43878777472527464,2.7265625,0.7142857142857142
4,1664,48,1429701720.0,1063575552,34.42408649874645,2144461280.0,1861257216,15.215740283797508,0.3389423076923077,3.0,14.97783954326923,0.1505265567765568,4.865327380952381,0.7142857142857142
4,1664,64,1431723302.0,1418100736,0.9606204731565698,2500104672.0,2481676288,0.7425780747114106,0.0042067307692308376,3.0,14.979055551382212,0.005752060439560447,4.86328125,0.7142857142857142
4,1664,80,2145563386.0,1772625920,21.038700934712722,3917083601.0,3102095360,26.272185294780883,0.20504807692307692,3.0,14.978354116586539,0.26174450549450556,2.8010484632554946,0.7142857142857142
4,1664,96,2147585408.0,2127151104,0.9606418632684027,4272341364.0,3722514432,14.770310284723163,0.0042067307692308376,3.0,14.979767628205128,0.1466918498168499,2.798867473672161,0.7142857142857142
4,1664,112,2853225102.0,2481676288,14.971687314602732,4627599127.0,4342933504,6.554685277539078,0.14526098901098905,0.0,14.978899274553571,0.06451138147566726,2.79730962396978,0.7142857142857142
4,1664,128,2854927568.0,2836201472,0.6602526719230192,4982856890.0,4963352576,0.39296652215101474,0.0021033653846154188,0.0,14.979811448317308,0.0028760302197801124,2.7961412366929945,0.7142857142857142
4,1664,144,3566957574.0,3190726656,11.791386682795808,5867830334.0,5583771648,5.08721888907732,0.11344818376068377,0.0,14.97970711471688,0.05060477716727707,0.2265326903998779,0.7142857142857142
4,1664,160,3568658719.0,3545251840,0.6602317707280282,6222608865.0,6204190720,0.29686619627321836,0.0021033653846154188,0.0,14.979115647536057,0.00268715659340657,0.2255328167925824,0.7142857142857142
4,1664,176,4280689629.0,3899777024,9.76754831509054,7158376324.0,6824609792,4.890631730934281,0.09320367132867124,0.0,14.979865227545892,0.048123751248751345,1.9390004526723277,0.7142857142857142
4,1664,192,4282389849.0,4254302208,0.6602173429800688,7546701095.0,7445028864,1.3656391782660522,0.0021033653846154188,0.0,14.97863534780649,0.01286343864468864,1.9383187206673536,0.7142857142857142
4,1664,208,4994419351.0,4608827392,8.366378824889608,8596104363.0,8065447936,6.579379486555526,0.07918823964497035,0.0,14.978289542113535,0.06553122358410812,0.22534530523562976,0.7142857142857142
4,1664,224,4996121385.0,4963352576,0.6602152174006668,9128092238.0,8685867008,5.091319376553825,0.0021033653846154188,0.0,14.9785645872682,0.05064634026687598,0.224715923027865,0.7142857142857142
4,1664,240,5762676362.0,5317877760,8.364212606496618,9658402801.0,9306286080,3.783643850759421,0.07916666666666661,0.0,14.97797100360577,0.03717948717948727,1.509884744162088,0.7142857142857142
4,1664,256,5764380229.0,5672402944,1.6214871529408754,10046647700.0,9926705152,1.2082815613379467,0.01171875,0.0,14.979307321401743,0.011418269230769162,1.509407462654533,0.7142857142857142
4,1792,16,891352075.0,411156480,116.79144519381039,1659625952.0,719523840,130.6561450416987,1.1623883928571428,6.0,14.973310198102679,1.3059630102040818,2.7370854591836733,0.7142857142857142
4,1792,32,893872402.0,822312960,8.70221503015105,2071556576.0,1439047680,43.95329666908604,0.0811941964285714,6.0,14.974408830915179,0.4386957908163265,2.725685586734694,0.7142857142857142
4,1792,48,1657118151.0,1233469440,34.346105161713616,2514022880.0,2158571520,16.466971638725227,0.33854166666666674,3.0,14.974536714099703,0.16315901360544216,4.864742772108843,0.7142857142857142
