GPU,FP32_Forward,FP32_Backward,FP32_Forward_Error,FP32_Backward_Error,FP16_Forward,FP16_Backward,FP16_Forward_Error,FP16_Backward_Error,BF16_Forward,BF16_Backward,BF16_Forward_Error,BF16_Backward_Error
A100,29.00414688888889,1443.3222695777774,0.006308041510780844,0.9575195906021458,28.734876200000002,152.8397128999999,0.06959247219194646,0.5343724817148068,27.700768800000002,158.38830026666662,0.05361849075126284,0.481831075238269
A40,24.468203666666664,1477.535666511111,0.35119849382181323,0.26196500763628683,25.0710009,341.1732126888889,0.16349130849819413,0.13737649234867258,22.652849200000002,358.44991333333337,0.07246359864522522,0.10687461455190689
H100,12.344853311111113,537.5858334666666,0.08569030971630241,0.18089976387857387,12.896351022222223,50.52502806666667,0.04841643097232468,0.03986450193546433,12.744158400000002,52.96830904444447,0.04655479942710882,0.03793996493897277
L40,15.643647155555554,790.7557890444448,0.005572730180902453,0.37358187711913143,16.8897465,165.12443042222222,0.06886036995903315,0.11571214381662556,16.144392855555555,174.39951876666672,0.06149392107655577,0.07727777564579237
V100,38.59675023333333,0.0,0.08475463838277238,0.0,38.61390354444445,345.1939949444445,0.05350649820063622,0.12456255894581056,53.073158666666664,2663.1187165222213,0.12826175975526,0.7982577721279699
