GPU,FP32_Forward,FP32_Backward,FP32_Forward_Error,FP32_Backward_Error,FP16_Forward,FP16_Backward,FP16_Forward_Error,FP16_Backward_Error,BF16_Forward,BF16_Backward,BF16_Forward_Error,BF16_Backward_Error
A100,26.93095712222222,730.8232195666667,0.21210517846980853,1.0951583952072204,26.936527444444444,80.19490857777775,0.061930398661718115,0.0388697483069405,26.377834744444442,79.44384119999998,0.08006405489072474,0.11918926741855154
A40,22.504584688888887,705.3577387555557,0.0028099495214806702,0.15803388047151684,22.761383777777777,154.0107887,0.10438036947760512,0.15249043044076152,22.18032155555556,164.03678004444438,0.054448181532215485,0.11861074837269531
H100,12.452647933333333,254.01174343333338,0.09983469856242057,0.016233117391130886,12.111224166666668,33.26991483333332,0.0814928648797117,0.00934293789374983,11.947868944444442,34.18244544444445,0.0821489909863189,0.006900069390992488
L40,15.674592855555554,387.7276948777778,0.07502203194497571,0.3355036361872796,15.730136655555555,68.90831569999997,0.0524259395386214,0.051948949106098936,15.565481111111113,71.46282693333329,0.05276546532432457,0.037920743106729424
V100,35.779010711111106,986.5960723222222,0.17206802141502275,0.33060367176954397,37.33647306666666,152.67281022222227,0.13071353793108276,0.09027649938598964,52.09427821111112,1244.0367875333336,0.17926702506934414,0.5030727538879743
